school_id,short_name,long_name,primary_category,address,zip,school_latitude,school_longitude,student_count_total,student_count_low_income,student_count_black,student_count_hispanic,student_count_white,overall_rating,school_year,community_area
610209,VOLTA,Alessandro Volta Elementary School,ES,4950 N AVERS AVE,60625,41.971634,-87.724605,891,748,27,577,59,Level 1,School Year 2016-2017,ALBANY PARK
610108,OTOOLE,Luke O'Toole Elementary School,ES,6550 S SEELEY AVE,60636,41.774571,-87.674865,355,320,315,31,0,Level 1,School Year 2016-2017,WEST ENGLEWOOD
609854,CHOPIN,Frederic Chopin Elementary School,ES,2450 W RICE ST,60622,41.896713,-87.688937,419,365,95,286,29,Level 1,School Year 2016-2017,WEST TOWN
610504,THOMAS,Velma F Thomas Early Childhood Center,ES,3625 S HOYNE AVE,60609,41.827775,-87.677542,158,64,2,130,16,Inability to Rate,School Year 2016-2017,MCKINLEY PARK
400180,KIPP - ONE,KIPP One Academy,ES,730 N PULASKI,60624,41.893805,-87.726615,423,361,330,91,1,Inability to Rate,School Year 2016-2017,HUMBOLDT PARK
610089,MURPHY,John B Murphy Elementary School,ES,3539 W GRACE ST,60618,41.950078,-87.716832,523,371,15,396,76,Level 2+,School Year 2016-2017,IRVING PARK
610048,MANIERRE,George Manierre Elementary School,ES,1420 N HUDSON AVE,60610,41.908247,-87.639827,345,316,337,5,0,Level 2+,School Year 2016-2017,NEAR NORTH SIDE
610144,REILLY,Frank W Reilly Elementary School,ES,3650 W SCHOOL ST,60618,41.941094,-87.719541,923,804,4,870,29,Level 1,School Year 2016-2017,AVONDALE
609971,HARVARD,John Harvard Elementary School of Excellence,ES,7525 S HARVARD,60620,41.757341,-87.632737,394,346,389,3,1,Level 2,School Year 2016-2017,GREATER GRAND CROSSING
609988,HENRY,Patrick Henry Elementary School,ES,4250 N SAINT LOUIS AVE,60618,41.958989,-87.715632,530,433,21,444,39,Level 1,School Year 2016-2017,IRVING PARK
610029,LOZANO,Rodolfo Lozano Bilingual & International Ctr ES,ES,1501 N GREENVIEW AVE,60642,41.908886,-87.665093,200,176,29,160,5,Level 1,School Year 2016-2017,WEST TOWN
610101,OGDEN ES,William B Ogden Elementary School,ES,24 W WALTON ST,60610,41.899976,-87.629297,808,191,152,134,326,Level 1,School Year 2016-2017,NEAR NORTH SIDE
609737,VON STEUBEN HS,Friedrich W von Steuben Metropolitan Science HS,HS,5039 N KIMBALL AVE,60625,41.973185,-87.713386,1735,1298,192,994,281,Level 1+,School Year 2016-2017,NORTH PARK
609738,LINCOLN PARK HS,Lincoln Park High School,HS,2001 N ORCHARD ST,60614,41.918268,-87.646009,2097,1139,447,729,589,Level 1+,School Year 2016-2017,LINCOLN PARK
610121,IRVING,Washington Irving Elementary School,ES,749 S OAKLEY BLVD,60612,41.871595,-87.683616,446,382,351,78,4,Level 1,School Year 2016-2017,NEAR WEST SIDE
610263,DULLES,John Foster Dulles Elementary School,ES,6311 S CALUMET AVE,60637,41.7799,-87.617214,653,581,632,13,2,Level 1,School Year 2016-2017,GREATER GRAND CROSSING
609680,PAYTON HS,Walter Payton College Preparatory High School,HS,1034 N WELLS ST,60610,41.901575,-87.635385,1072,346,118,235,465,Level 1+,School Year 2016-2017,NEAR NORTH SIDE
610208,LAVIZZO,Mildred I Lavizzo Elementary School,ES,138 W 109TH ST,60628,41.696262,-87.627148,355,316,347,7,0,Level 1+,School Year 2016-2017,ROSELAND
400114,ACERO - SANTIAGO,Acero Charter Schools - Esmeralda Santiago,ES,2510 W CORTEZ ST,60622,41.900344,-87.689896,276,247,6,262,6,Level 1+,School Year 2016-2017,WEST TOWN
610125,RUIZ,Irma C Ruiz Elementary School,ES,2410 S LEAVITT ST,60608,41.848101,-87.680745,699,622,4,673,16,Level 2+,School Year 2016-2017,LOWER WEST SIDE
610011,JAMIESON,Minnie Mars Jamieson Elementary School,ES,5650 N MOZART ST,60659,41.984641,-87.700529,917,624,55,312,252,Level 1+,School Year 2016-2017,WEST RIDGE
610366,WACKER,Charles H Wacker Elementary School,ES,9746 S MORGAN ST,60643,41.716193,-87.648044,292,223,289,1,0,Level 1+,School Year 2016-2017,WASHINGTON HEIGHTS
610566,MAGIC JOHNSON - N LAWNDALE HS,Magic Johnson- North Lawndale HS,HS,3222 W ROOSEVELT RD,60624,41.866478,-87.706604,139,131,126,11,0,Level 2+,School Year 2016-2017,NORTH LAWNDALE
400144,YCCS - WESTSIDE HOLISTIC,YCCS-Westside Holistic Leadership Acad HS,HS,4909 W DIVISION ST,60651,41.90224,-87.74881,78,74,60,18,0,Level 1+,School Year 2016-2017,AUSTIN
610130,PIRIE,John T Pirie Fine Arts & Academic Center ES,ES,650 E 85TH ST,60619,41.74034,-87.607891,260,208,254,2,1,Level 2+,School Year 2016-2017,CHATHAM
400081,ACERO - DE LAS CASAS,Acero Charter Schools - Bartolomé de las Casas,ES,1641 W 16TH ST,60608,41.859504,-87.667949,277,254,3,269,0,Level 1+,School Year 2016-2017,LOWER WEST SIDE
610013,PILSEN,Pilsen Elementary Community Academy,ES,1420 W 17TH ST,60608,41.858849,-87.662209,329,246,34,285,6,Level 2,School Year 2016-2017,LOWER WEST SIDE
610237,BEETHOVEN,Ludwig Van Beethoven Elementary School,ES,25 W 47TH ST,60609,41.809135,-87.627137,388,337,374,9,2,Level 2,School Year 2016-2017,GRAND BOULEVARD
610171,MIRELES,Arnold Mireles Elementary Academy,ES,9000 S EXCHANGE AVE,60617,41.731717,-87.552788,532,471,269,249,9,Level 2+,School Year 2016-2017,SOUTH CHICAGO
610084,KELLER,Annie Keller Elementary Gifted Magnet School,ES,3020 W 108TH ST,60655,41.69717,-87.697278,242,58,82,27,68,Level 1+,School Year 2016-2017,MOUNT GREENWOOD
609873,CROWN,Crown Community Academy of Fine Arts Center ES,ES,2128 S SAINT LOUIS AVE,60623,41.852663,-87.71247,243,210,221,20,2,Level 2,School Year 2016-2017,NORTH LAWNDALE
609711,HARPER HS,William Rainey Harper High School,HS,6520 S WOOD ST,60636,41.775124,-87.669089,136,135,130,5,0,Level 2,School Year 2016-2017,WEST ENGLEWOOD
609893,DORE,John C Dore Elementary School,ES,6108 S NATOMA AVE,60638,41.780954,-87.787604,720,376,25,481,204,Level 1,School Year 2016-2017,CLEARING
610246,BEASLEY,Edward Beasley Elementary Magnet Academic Center,ES,5255 S STATE ST,60609,41.798465,-87.625692,1248,1002,1213,20,6,Level 2+,School Year 2016-2017,WASHINGTON PARK
610218,WARREN,Joseph Warren Elementary School,ES,9239 S JEFFERY AVE,60617,41.726763,-87.575353,229,196,226,2,0,Level 1,School Year 2016-2017,CALUMET HEIGHTS
609829,BURROUGHS,John C Burroughs Elementary School,ES,3542 S WASHTENAW AVE,60632,41.828868,-87.692457,477,407,7,453,10,Level 1,School Year 2016-2017,BRIGHTON PARK
400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,HS,6201 S STEWART AVE,60621,41.781498,-87.634357,271,241,270,1,0,Level 2+,School Year 2016-2017,ENGLEWOOD
610091,BROWN R,Ronald Brown Elementary Community Academy,ES,12607 S UNION AVE,60628,41.664873,-87.638958,318,288,316,0,0,Level 2,School Year 2016-2017,WEST PULLMAN
610561,CRANE MEDICAL HS,Richard T Crane Medical Preparatory HS,HS,2245 W JACKSON BLVD,60612,41.876947,-87.683301,489,434,356,116,3,Level 1,School Year 2016-2017,NEAR WEST SIDE
609818,BURBANK,Luther Burbank Elementary School,ES,2035 N MOBILE AVE,60639,41.917598,-87.7827,905,796,55,822,18,Level 1+,School Year 2016-2017,BELMONT CRAGIN
400153,ACERO - BRIGHTON PARK,Acero Charter Schools - Brighton Park,ES,4420 S FAIRFIELD AVE,60632,41.813109,-87.693238,565,527,3,550,0,Level 1,School Year 2016-2017,BRIGHTON PARK
610513,AIR FORCE HS,Air Force Academy High School,HS,3630 S WELLS ST,60609,41.828145,-87.632757,262,239,116,106,28,Level 1,School Year 2016-2017,ARMOUR SQUARE
610167,SEWARD,William H Seward Communication Arts Academy ES,ES,4600 S HERMITAGE AVE,60609,41.810333,-87.668772,683,629,3,669,7,Level 2+,School Year 2016-2017,NEW CITY
610329,OROZCO,Orozco Fine Arts & Sciences Elementary School,ES,1940 W 18TH ST,60608,41.857755,-87.67521,541,485,10,520,6,Level 1,School Year 2016-2017,LOWER WEST SIDE
609710,HARLAN HS,John M Harlan Community Academy High School,HS,9652 S MICHIGAN AVE,60628,41.718372,-87.620623,387,365,383,1,1,Level 3,School Year 2016-2017,ROSELAND
610146,REVERE,Paul Revere Elementary School,ES,1010 E 72ND ST,60619,41.764196,-87.600177,230,210,227,2,0,Level 2+,School Year 2016-2017,GREATER GRAND CROSSING
609691,NORTH-GRAND HS,North-Grand High School,HS,4338 W WABANSIA AVE,60639,41.911674,-87.735238,954,902,153,777,11,Level 1,School Year 2016-2017,HUMBOLDT PARK
610295,HIGGINS,Thomas J Higgins Elementary Community Academy,ES,11710 S MORGAN ST,60643,41.681031,-87.646994,261,219,253,6,0,Level 1,School Year 2016-2017,WEST PULLMAN
609937,GARVY,John W Garvy Elementary School,ES,5225 N OAK PARK AVE,60656,41.976352,-87.796235,824,330,6,236,488,Level 1+,School Year 2016-2017,NORWOOD PARK
400025,CICS - BUCKTOWN,CICS - Bucktown,ES,2235 N HAMILTON AVE,60647,41.922415,-87.681358,703,510,81,572,26,Level 2+,School Year 2016-2017,LOGAN SQUARE
610198,TAYLOR,Douglas Taylor Elementary School,ES,9912 S AVENUE H,60617,41.71547,-87.532971,443,397,40,385,14,Level 1,School Year 2016-2017,EAST SIDE
609724,MATHER HS,Stephen T Mather High School,HS,5835 N LINCOLN AVE,60659,41.987589,-87.702496,1430,1206,169,513,272,Level 1,School Year 2016-2017,WEST RIDGE
609925,KELLMAN,Joseph Kellman Corporate Community ES,ES,3030 W ARTHINGTON ST,60612,41.870168,-87.702163,335,300,332,1,1,Level 2+,School Year 2016-2017,EAST GARFIELD PARK
610097,NIXON,William P Nixon Elementary School,ES,2121 N KEELER AVE,60639,41.919581,-87.73142,824,715,15,789,11,Level 2+,School Year 2016-2017,HERMOSA
610352,DURKIN PARK,Durkin Park Elementary School,ES,8445 S KOLIN AVE,60652,41.738844,-87.729955,697,547,80,579,28,Level 1+,School Year 2016-2017,ASHBURN
610183,SPENCER,Spencer Technology Academy,ES,214 N LAVERGNE AVE,60644,41.884876,-87.750445,554,491,534,17,1,Level 2,School Year 2016-2017,AUSTIN
610175,SHOESMITH,Beulah Shoesmith Elementary School,ES,1330 E 50TH ST,60615,41.804294,-87.593905,363,265,330,14,13,Level 1,School Year 2016-2017,KENWOOD
610313,DE DIEGO,Jose De Diego Elementary Community Academy,ES,1313 N CLAREMONT AVE,60622,41.905294,-87.685756,560,463,149,379,20,Level 2+,School Year 2016-2017,WEST TOWN
609871,VICK,Barbara Vick Early Childhood & Family Center,ES,2554 W 113TH ST,60655,41.688191,-87.685677,314,88,67,127,115,Inability to Rate,School Year 2016-2017,MORGAN PARK
400161,CHICAGO COLLEGIATE,Chicago Collegiate Charter School,HS,11816 S INDIANA,60628,41.679318,-87.617968,381,354,375,4,0,Level 1+,School Year 2016-2017,WEST PULLMAN
609933,GALE,Stephen F Gale Elementary Community Academy,ES,1631 W JONQUIL TER,60626,42.021091,-87.671939,317,279,186,85,18,Level 2,School Year 2016-2017,ROGERS PARK
400039,ERIE,Erie Elementary Charter School,ES,1405 N WASHTENAW AVE,60622,41.906771,-87.694364,420,349,60,337,9,Level 2+,School Year 2016-2017,WEST TOWN
609942,GOETHE,Johann W von Goethe Elementary School,ES,2236 N ROCKWELL ST,60647,41.922831,-87.6929,764,518,32,567,132,Level 1+,School Year 2016-2017,LOGAN SQUARE
610026,KINZIE,John H Kinzie Elementary School,ES,5625 S MOBILE AVE,60638,41.789965,-87.779483,687,419,31,482,157,Level 1+,School Year 2016-2017,GARFIELD RIDGE
610317,BRIGHTON PARK,Brighton Park Elementary School,ES,3825 S WASHTENAW AVE,60632,41.8239,-87.692077,454,401,11,425,6,Level 1,School Year 2016-2017,BRIGHTON PARK
609749,NORTHSIDE PREP HS,Northside College Preparatory High School,HS,5501 N KEDZIE AVE,60625,41.981315,-87.708708,1062,470,78,316,311,Level 1+,School Year 2016-2017,NORTH PARK
400172,ASPIRA - BUSINESS & FINANCE HS,ASPIRA Business and Finance,HS,2989 N MILWAUKEE AVE,60618,41.935726,-87.718204,494,474,13,460,9,Level 1+,School Year 2016-2017,AVONDALE
609720,LANE TECH HS,Albert G Lane Technical High School,HS,2501 W ADDISON ST,60618,41.946645,-87.691013,4447,2191,351,1813,1567,Level 1+,School Year 2016-2017,NORTH CENTER
400080,ACERO - TORRES,Acero Charter Schools - PFC Omar E. Torres,ES,4248 W 47TH ST,60632,41.8082,-87.73045,564,482,7,536,1,Level 1+,School Year 2016-2017,ARCHER HEIGHTS
